ride_id,rideable_type,member_casual,ride_duration,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng
C5EF63A2DE8E57A8,electric_bike,casual,0 days 00:13:52,2024-05-31 23:52:07,2024-06-01 00:05:59,Indiana Ave & 26th St,TA1307000005,Indiana Ave & 26th St,TA1307000005,41.845698953,-87.622606635,41.845687,-87.622481
C5EF63A2DE8E57A8,electric_bike,casual,0 days 00:13:52,2024-05-31 23:52:07,2024-06-01 00:05:59,Indiana Ave & 26th St,TA1307000005,Indiana Ave & 26th St,TA1307000005,41.845698953,-87.622606635,41.845687,-87.622481
CF25E56A43052CFF,electric_bike,member,0 days 00:09:58,2024-05-31 23:52:19,2024-06-01 00:02:17,Wabash Ave & Grand Ave,TA1307000117,Milwaukee Ave & Grand Ave,13033,41.891412854,-87.626526356,41.891578,-87.648384
CF25E56A43052CFF,electric_bike,member,0 days 00:09:58,2024-05-31 23:52:19,2024-06-01 00:02:17,Wabash Ave & Grand Ave,TA1307000117,Milwaukee Ave & Grand Ave,13033,41.891412854,-87.626526356,41.891578,-87.648384
0AE60485F97A473D,classic_bike,casual,0 days 00:07:32,2024-05-31 23:52:30,2024-06-01 00:00:02,Wells St & Concord Ln,TA1308000050,Halsted St & Willow St,TA1307000166,41.912133,-87.634656,41.913865,-87.648755
0AE60485F97A473D,classic_bike,casual,0 days 00:07:32,2024-05-31 23:52:30,2024-06-01 00:00:02,Wells St & Concord Ln,TA1308000050,Halsted St & Willow St,TA1307000166,41.912133,-87.634656,41.913865,-87.648755
9FF6FFB668739B47,electric_bike,member,0 days 00:10:39,2024-05-31 23:53:26,2024-06-01 00:04:05,Halsted St & Wrightwood Ave,TA1309000061,Orleans St & Chestnut St (NEXT Apts),620,41.929207683,-87.649222374,41.898203,-87.637536
9FF6FFB668739B47,electric_bike,member,0 days 00:10:39,2024-05-31 23:53:26,2024-06-01 00:04:05,Halsted St & Wrightwood Ave,TA1309000061,Orleans St & Chestnut St (NEXT Apts),620,41.929207683,-87.649222374,41.898203,-87.637536
E8E59D45A4AEFD11,electric_bike,member,0 days 00:10:59,2024-05-31 23:53:31,2024-06-01 00:04:30,Green St & Washington Blvd,13053,Michigan Ave & Washington St,13001,41.883200049,-87.648792505,41.8839840647265,-87.6246839761734
E8E59D45A4AEFD11,electric_bike,member,0 days 00:10:59,2024-05-31 23:53:31,2024-06-01 00:04:30,Green St & Washington Blvd,13053,Michigan Ave & Washington St,13001,41.883200049,-87.648792505,41.8839840647265,-87.6246839761734
BDEBE20B7BAA1E46,classic_bike,casual,0 days 00:36:23,2024-05-31 23:53:55,2024-06-01 00:30:18,Wentworth Ave & Cermak Rd,13075,Canal St & Adams St,13011,41.85308455741279,-87.63193130493164,41.879255,-87.639904
BDEBE20B7BAA1E46,classic_bike,casual,0 days 00:36:23,2024-05-31 23:53:55,2024-06-01 00:30:18,Wentworth Ave & Cermak Rd,13075,Canal St & Adams St,13011,41.85308455741279,-87.63193130493164,41.879255,-87.639904
F74208AD3A0B73CB,classic_bike,member,0 days 00:06:40,2024-05-31 23:54:18,2024-06-01 00:00:58,Wilton Ave & Diversey Pkwy*,chargingstx2,Sheffield Ave & Waveland Ave,TA1307000126,41.932418,-87.652705,41.949399,-87.654529
F74208AD3A0B73CB,classic_bike,member,0 days 00:06:40,2024-05-31 23:54:18,2024-06-01 00:00:58,Wilton Ave & Diversey Pkwy*,chargingstx2,Sheffield Ave & Waveland Ave,TA1307000126,41.932418,-87.652705,41.949399,-87.654529
CA12CCDD359DA80C,classic_bike,casual,0 days 00:06:50,2024-05-31 23:54:35,2024-06-01 00:01:25,Halsted St & Archer Ave,TA1308000013,Morgan St & 31st St,TA1308000046,41.847203,-87.646795,41.8378,-87.65114
CA12CCDD359DA80C,classic_bike,casual,0 days 00:06:50,2024-05-31 23:54:35,2024-06-01 00:01:25,Halsted St & Archer Ave,TA1308000013,Morgan St & 31st St,TA1308000046,41.847203,-87.646795,41.8378,-87.65114
4975DC01D7671AEF,electric_bike,member,0 days 00:05:17,2024-05-31 23:55:09,2024-06-01 00:00:26,Wells St & Evergreen Ave,TA1308000049,Dayton St & North Ave,13058,41.906705976,-87.63499105,41.9105780349,-87.6494219288
4975DC01D7671AEF,electric_bike,member,0 days 00:05:17,2024-05-31 23:55:09,2024-06-01 00:00:26,Wells St & Evergreen Ave,TA1308000049,Dayton St & North Ave,13058,41.906705976,-87.63499105,41.9105780349,-87.6494219288
1670C17367E02F66,classic_bike,casual,0 days 00:16:43,2024-05-31 23:55:12,2024-06-01 00:11:55,Southport Ave & Belmont Ave,13229,Broadway & Argyle St,13108,41.93947775040509,-87.6637476682663,41.973815,-87.65966
1670C17367E02F66,classic_bike,casual,0 days 00:16:43,2024-05-31 23:55:12,2024-06-01 00:11:55,Southport Ave & Belmont Ave,13229,Broadway & Argyle St,13108,41.93947775040509,-87.6637476682663,41.973815,-87.65966
182D4AC517DFD38A,classic_bike,member,0 days 00:07:14,2024-05-31 23:55:16,2024-06-01 00:02:30,Sheffield Ave & Kingsbury St,13154,Bissell St & Armitage Ave*,chargingstx1,41.910522,-87.653106,41.9182955629354,-87.65218332409859
182D4AC517DFD38A,classic_bike,member,0 days 00:07:14,2024-05-31 23:55:16,2024-06-01 00:02:30,Sheffield Ave & Kingsbury St,13154,Bissell St & Armitage Ave*,chargingstx1,41.910522,-87.653106,41.9182955629354,-87.65218332409859
10B8505E74E83213,classic_bike,member,0 days 00:07:07,2024-05-31 23:55:23,2024-06-01 00:02:30,Sheffield Ave & Kingsbury St,13154,Bissell St & Armitage Ave*,chargingstx1,41.910522,-87.653106,41.9182955629354,-87.65218332409859
10B8505E74E83213,classic_bike,member,0 days 00:07:07,2024-05-31 23:55:23,2024-06-01 00:02:30,Sheffield Ave & Kingsbury St,13154,Bissell St & Armitage Ave*,chargingstx1,41.910522,-87.653106,41.9182955629354,-87.65218332409859
D115C403314536C4,electric_bike,member,0 days 00:13:43,2024-05-31 23:55:36,2024-06-01 00:09:19,LaSalle St & Illinois St,13430,Morgan Ave & 14th Pl,TA1306000002,41.891057253,-87.631802678,41.862378,-87.651062
D115C403314536C4,electric_bike,member,0 days 00:13:43,2024-05-31 23:55:36,2024-06-01 00:09:19,LaSalle St & Illinois St,13430,Morgan Ave & 14th Pl,TA1306000002,41.891057253,-87.631802678,41.862378,-87.651062
2F9BC5B5C50E3E3C,classic_bike,casual,0 days 00:11:27,2024-05-31 23:55:44,2024-06-01 00:07:11,Halsted St & Roscoe St,TA1309000025,Sheffield Ave & Waveland Ave,TA1307000126,41.94367,-87.64895,41.949399,-87.654529
2F9BC5B5C50E3E3C,classic_bike,casual,0 days 00:11:27,2024-05-31 23:55:44,2024-06-01 00:07:11,Halsted St & Roscoe St,TA1309000025,Sheffield Ave & Waveland Ave,TA1307000126,41.94367,-87.64895,41.949399,-87.654529
9362AABA6A352CC9,classic_bike,casual,0 days 00:13:23,2024-05-31 23:56:03,2024-06-01 00:09:26,Wells St & Concord Ln,TA1308000050,Sheffield Ave & Wrightwood Ave,TA1309000023,41.912133,-87.634656,41.928712,-87.653833
9362AABA6A352CC9,classic_bike,casual,0 days 00:13:23,2024-05-31 23:56:03,2024-06-01 00:09:26,Wells St & Concord Ln,TA1308000050,Sheffield Ave & Wrightwood Ave,TA1309000023,41.912133,-87.634656,41.928712,-87.653833
C80171A2E5BE24EA,classic_bike,casual,0 days 00:14:37,2024-05-31 23:56:07,2024-06-01 00:10:44,Wells St & Concord Ln,TA1308000050,Sheffield Ave & Wrightwood Ave,TA1309000023,41.912133,-87.634656,41.928712,-87.653833
C80171A2E5BE24EA,classic_bike,casual,0 days 00:14:37,2024-05-31 23:56:07,2024-06-01 00:10:44,Wells St & Concord Ln,TA1308000050,Sheffield Ave & Wrightwood Ave,TA1309000023,41.912133,-87.634656,41.928712,-87.653833
BF264DE1F48920ED,electric_bike,member,0 days 00:03:52,2024-05-31 23:56:10,2024-06-01 00:00:02,Wells St & Huron St,TA1306000012,Michigan Ave & Pearson St,13034,41.894783735,-87.634630084,41.89766,-87.62351
BF264DE1F48920ED,electric_bike,member,0 days 00:03:52,2024-05-31 23:56:10,2024-06-01 00:00:02,Wells St & Huron St,TA1306000012,Michigan Ave & Pearson St,13034,41.894783735,-87.634630084,41.89766,-87.62351
FCA692A3455D0366,electric_bike,member,0 days 00:13:12,2024-05-31 23:56:30,2024-06-01 00:09:42,Fairbanks St & Superior St,18003,Leavitt St & Chicago Ave,18058,41.895463943,-87.619710565,41.895501,-87.682017
FCA692A3455D0366,electric_bike,member,0 days 00:13:12,2024-05-31 23:56:30,2024-06-01 00:09:42,Fairbanks St & Superior St,18003,Leavitt St & Chicago Ave,18058,41.895463943,-87.619710565,41.895501,-87.682017
456B53D1210C6052,electric_bike,casual,0 days 00:10:20,2024-05-31 23:56:39,2024-06-01 00:06:59,Lakefront Trail & Wilson Ave,639,Sheridan Rd & Argyle St,13059,41.965797186,-87.645546794,41.97328682025979,-87.65475958585739
456B53D1210C6052,electric_bike,casual,0 days 00:10:20,2024-05-31 23:56:39,2024-06-01 00:06:59,Lakefront Trail & Wilson Ave,639,Sheridan Rd & Argyle St,13059,41.965797186,-87.645546794,41.97328682025979,-87.65475958585739
DF457AB27F30DC3D,electric_bike,member,0 days 00:07:29,2024-05-31 23:56:44,2024-06-01 00:04:13,Clark St & Winnemac Ave,TA1309000035,Clark St & Schreiber Ave,KA1504000156,41.973408461,-87.667820811,41.999245,-87.671249
DF457AB27F30DC3D,electric_bike,member,0 days 00:07:29,2024-05-31 23:56:44,2024-06-01 00:04:13,Clark St & Winnemac Ave,TA1309000035,Clark St & Schreiber Ave,KA1504000156,41.973408461,-87.667820811,41.999245,-87.671249
1031D4B5FAB89670,electric_bike,member,0 days 00:32:48,2024-05-31 23:56:47,2024-06-01 00:29:35,Knox Ave & Montrose Ave,592,Broadway & Sheridan Rd,13323,41.960645676,-87.745454907,41.952833,-87.649993
1031D4B5FAB89670,electric_bike,member,0 days 00:32:48,2024-05-31 23:56:47,2024-06-01 00:29:35,Knox Ave & Montrose Ave,592,Broadway & Sheridan Rd,13323,41.960645676,-87.745454907,41.952833,-87.649993
AFDEB5CA289CD1EA,electric_bike,casual,0 days 00:09:52,2024-05-31 23:56:51,2024-06-01 00:06:43,Dayton St & North Ave,13058,Sheffield Ave & Wrightwood Ave,TA1309000023,41.910668612,-87.649511695,41.928712,-87.653833
AFDEB5CA289CD1EA,electric_bike,casual,0 days 00:09:52,2024-05-31 23:56:51,2024-06-01 00:06:43,Dayton St & North Ave,13058,Sheffield Ave & Wrightwood Ave,TA1309000023,41.910668612,-87.649511695,41.928712,-87.653833
75AEF6DA7DAECFFA,classic_bike,member,0 days 00:08:17,2024-05-31 23:56:54,2024-06-01 00:05:11,Honore St & Division St,TA1305000034,Damen Ave & Cortland St,13133,41.903119,-87.673935,41.915983,-87.677335
75AEF6DA7DAECFFA,classic_bike,member,0 days 00:08:17,2024-05-31 23:56:54,2024-06-01 00:05:11,Honore St & Division St,TA1305000034,Damen Ave & Cortland St,13133,41.903119,-87.673935,41.915983,-87.677335
55363479163E779D,electric_bike,member,0 days 00:07:38,2024-05-31 23:57:11,2024-06-01 00:04:49,Damen Ave & Wabansia Ave,20.0,Sheffield Ave & Kingsbury St,13154,41.912261486,-87.67725849199999,41.910522,-87.653106
55363479163E779D,electric_bike,member,0 days 00:07:38,2024-05-31 23:57:11,2024-06-01 00:04:49,Damen Ave & Wabansia Ave,20.0,Sheffield Ave & Kingsbury St,13154,41.912261486,-87.67725849199999,41.910522,-87.653106
4BE365649B9B5D30,classic_bike,member,0 days 00:22:27,2024-05-31 23:57:27,2024-06-01 00:19:54,Sedgwick St & Webster Ave,13191,Sheridan Rd & Irving Park Rd,13063,41.922167,-87.638888,41.954245,-87.654406
4BE365649B9B5D30,classic_bike,member,0 days 00:22:27,2024-05-31 23:57:27,2024-06-01 00:19:54,Sedgwick St & Webster Ave,13191,Sheridan Rd & Irving Park Rd,13063,41.922167,-87.638888,41.954245,-87.654406
41672C5E95EBBC67,classic_bike,member,0 days 00:07:37,2024-05-31 23:57:51,2024-06-01 00:05:28,Leavitt St & Belmont Ave,KA17018068,Seeley Ave & Roscoe St,13144,41.939354,-87.683282,41.943403,-87.679618
41672C5E95EBBC67,classic_bike,member,0 days 00:07:37,2024-05-31 23:57:51,2024-06-01 00:05:28,Leavitt St & Belmont Ave,KA17018068,Seeley Ave & Roscoe St,13144,41.939354,-87.683282,41.943403,-87.679618
44CC4F2EBA96A21E,electric_bike,casual,0 days 00:02:26,2024-05-31 23:57:54,2024-06-01 00:00:20,Michigan Ave & Washington St,13001,Columbus Dr & Randolph St,13263,41.883807063,-87.624498963,41.884728,-87.619521
44CC4F2EBA96A21E,electric_bike,casual,0 days 00:02:26,2024-05-31 23:57:54,2024-06-01 00:00:20,Michigan Ave & Washington St,13001,Columbus Dr & Randolph St,13263,41.883807063,-87.624498963,41.884728,-87.619521
BDF5D09E0EE33741,classic_bike,casual,0 days 00:19:11,2024-05-31 23:57:58,2024-06-01 00:17:09,Halsted St & Dickens Ave,13192,Cannon Dr & Fullerton Ave,13124,41.919936,-87.64883,41.9267559875,-87.6344287848
BDF5D09E0EE33741,classic_bike,casual,0 days 00:19:11,2024-05-31 23:57:58,2024-06-01 00:17:09,Halsted St & Dickens Ave,13192,Cannon Dr & Fullerton Ave,13124,41.919936,-87.64883,41.9267559875,-87.6344287848
11D27AC26E0042CF,classic_bike,member,0 days 00:18:57,2024-05-31 23:57:59,2024-06-01 00:16:56,Halsted St & Dickens Ave,13192,Cannon Dr & Fullerton Ave,13124,41.919936,-87.64883,41.9267559875,-87.6344287848
11D27AC26E0042CF,classic_bike,member,0 days 00:18:57,2024-05-31 23:57:59,2024-06-01 00:16:56,Halsted St & Dickens Ave,13192,Cannon Dr & Fullerton Ave,13124,41.919936,-87.64883,41.9267559875,-87.6344287848
23F678CC1EB2E18F,classic_bike,member,0 days 00:06:31,2024-05-31 23:58:04,2024-06-01 00:04:35,Wabash Ave & Grand Ave,TA1307000117,Columbus Dr & Randolph St,13263,41.891466,-87.626761,41.884728,-87.619521
23F678CC1EB2E18F,classic_bike,member,0 days 00:06:31,2024-05-31 23:58:04,2024-06-01 00:04:35,Wabash Ave & Grand Ave,TA1307000117,Columbus Dr & Randolph St,13263,41.891466,-87.626761,41.884728,-87.619521
498F8D958AA5D698,electric_bike,member,0 days 00:02:15,2024-05-31 23:58:09,2024-06-01 00:00:24,Wells St & Institute Pl,22001,Wells St & Elm St,KA1504000135,41.897421956,-87.634379625,41.903222,-87.634324
498F8D958AA5D698,electric_bike,member,0 days 00:02:15,2024-05-31 23:58:09,2024-06-01 00:00:24,Wells St & Institute Pl,22001,Wells St & Elm St,KA1504000135,41.897421956,-87.634379625,41.903222,-87.634324
7A3224608C3E5179,electric_bike,casual,0 days 00:07:02,2024-05-31 23:59:37,2024-06-01 00:06:39,Dayton St & North Ave,13058,Sheffield Ave & Wrightwood Ave,TA1309000023,41.910588741,-87.649393678,41.928712,-87.653833
7A3224608C3E5179,electric_bike,casual,0 days 00:07:02,2024-05-31 23:59:37,2024-06-01 00:06:39,Dayton St & North Ave,13058,Sheffield Ave & Wrightwood Ave,TA1309000023,41.910588741,-87.649393678,41.928712,-87.653833
710616EF83DFB247,electric_bike,member,0 days 00:20:29,2024-05-31 23:59:47,2024-06-01 00:20:16,Seeley Ave & Roscoe St,13144,Green St & Madison St,TA1307000120,41.943434119,-87.679647088,41.88185932803823,-87.64926373958588
710616EF83DFB247,electric_bike,member,0 days 00:20:29,2024-05-31 23:59:47,2024-06-01 00:20:16,Seeley Ave & Roscoe St,13144,Green St & Madison St,TA1307000120,41.943434119,-87.679647088,41.88185932803823,-87.64926373958588
